000001,com.android.mms,0.304000,101,0,17649064.836178,0,0
000001,com.android.mms,0.317000,116,0,17649064.836178,0,0
000001,com.android.mms,0.168000,115,0,17649064.836178,0,0
000001,com.android.mms,0.949000,105,0,17649064.836178,0,0
000001,com.android.mms,0.371000,110,0,17649064.836178,0,0
000001,com.android.mms,0.269000,103,0,17649064.836178,0,0
000001,com.android.mms,0.029000,32,0,17649064.836178,0,0
000001,com.android.mms,0.809000,116,0,17649064.836178,0,0
000001,com.android.mms,0.719000,106,0,17649064.836178,0,0
000001,com.android.mms,0.152000,101,0,17649064.836178,0,0
000001,com.android.mms,0.064000,32,0,17649064.836178,0,0
000001,com.android.mms,0.842000,97,0,17649064.836178,0,0
000001,com.android.mms,0.119000,112,0,17649064.836178,0,0
000001,com.android.mms,0.184000,112,0,17649064.836178,0,0
000001,com.android.mms,0.419000,32,0,17649064.836178,0,0
000001,com.android.mms,0.865000,108,0,17649064.836178,0,0
000001,com.android.mms,0.234000,119,0,17649064.836178,0,0
000001,com.android.mms,0.327000,116,0,17649064.836178,0,0
000001,com.android.mms,0.319000,97,0,17649064.836178,0,0
000001,com.android.mms,0.030000,32,0,17649064.836178,0,0
000001,com.android.mms,0.415000,115,0,17649064.836178,0,0
000001,com.android.mms,0.320000,101,0,17649064.836178,0,0
000001,com.android.mms,0.176000,101,0,17649064.836178,0,0
000001,com.android.mms,0.162000,32,0,17649064.836178,0,0
000001,com.android.mms,0.793000,105,0,17649064.836178,0,0
000001,com.android.mms,0.324000,100,0,17649064.836178,0,0
000001,com.android.mms,0.040000,32,0,17649064.836178,0,0
000001,com.android.mms,0.393000,116,0,17649064.836178,0,0
000001,com.android.mms,0.217000,104,0,17649064.836178,0,0
000001,com.android.mms,0.612000,105,0,17649064.836178,0,0
000001,com.android.mms,0.292000,115,0,17649064.836178,0,0
000001,com.android.mms,0.065000,32,0,17649064.836178,0,0
000001,com.android.mms,0.796000,105,0,17649064.836178,0,0
000001,com.android.mms,0.240000,97,0,17649064.836178,0,0
000001,com.android.mms,0.074000,32,0,17649064.836178,0,0
000001,com.android.mms,0.383000,119,0,17649064.836178,0,0
000001,com.android.mms,0.687000,112,0,17649064.836178,0,0
000001,com.android.mms,0.284000,114,0,17649064.836178,0,0
000001,com.android.mms,0.286000,108,0,17649064.836178,0,0
000001,com.android.mms,0.229000,105,0,17649064.836178,0,0
000001,com.android.mms,0.309000,110,0,17649064.836178,0,0
000001,com.android.mms,0.136000,102,0,17649064.836178,0,0
000001,com.android.mms,1.048000,32,0,17649064.836178,0,0
000001,com.android.mms,0.743000,111,0,17649064.836178,0,0
000001,com.android.mms,0.192000,114,0,17649064.836178,0,0
000001,com.android.mms,0.039000,32,0,17649064.836178,0,0
000001,com.android.mms,0.388000,110,0,17649064.836178,0,0
000001,com.android.mms,0.356000,112,0,17649064.836178,0,0
000001,com.android.mms,0.258000,116,0,17649064.836178,0,0
000001,com.android.mms,0.307000,46,0,17649064.836178,0,0
000001,com.android.mms,0.121000,32,0,17649064.836178,0,0
000001,com.android.mms,0.879000,105,0,17649064.836178,0,0
000001,com.android.mms,0.222000,32,0,17649064.836178,0,0
000001,com.android.mms,0.599000,102,0,17649064.836178,0,0
000001,com.android.mms,0.328000,112,0,17649064.836178,0,0
000001,com.android.mms,0.271000,105,0,17649064.836178,0,0
000001,com.android.mms,0.516000,109,0,17649064.836178,0,0
000001,com.android.mms,0.272000,100,0,17649064.836178,0,0
000001,com.android.mms,0.037000,32,0,17649064.836178,0,0
000001,com.android.mms,0.720000,111,0,17649064.836178,0,0
000001,com.android.mms,0.217000,116,0,17649064.836178,0,0
000001,com.android.mms,0.049000,32,0,17649064.836178,0,0
000001,com.android.mms,1.111000,116,0,17649064.836178,0,0
000001,com.android.mms,0.188000,111,0,17649064.836178,0,0
000001,com.android.mms,0.211000,32,0,17649064.836178,0,0
000001,com.android.mms,0.558000,119,0,17649064.836178,0,0
000001,com.android.mms,0.146000,111,0,17649064.836178,0,0
000001,com.android.mms,0.488000,116,0,17649064.836178,0,0
000001,com.android.mms,0.116000,107,0,17649064.836178,0,0
000001,com.android.mms,0.533000,46,0,17649064.836178,0,0
000001,com.android.mms,0.146000,32,0,17649064.836178,0,0
000001,com.android.mms,0.838000,108,0,17649064.836178,0,0
000001,com.android.mms,0.291000,101,0,17649064.836178,0,0
000001,com.android.mms,0.390000,121,0,17649064.836178,0,0
000001,com.android.mms,0.156000,115,0,17649064.836178,0,0
000001,com.android.mms,0.143000,32,0,17649064.836178,0,0
000001,com.android.mms,0.364000,115,0,17649064.836178,0,0
